timestamp,open,high,low,close,volume
2025-04-01 00:00:00,82550.0,82555.8,82490.76,82497.84,22.44303
2025-04-01 00:01:00,82497.84,82514.95,82486.4,82514.95,3.94631
2025-04-01 00:02:00,82514.94,82552.25,82500.0,82514.51,11.87255
2025-04-01 00:03:00,82514.51,82580.0,82514.51,82580.0,4.91631
2025-04-01 00:04:00,82580.0,82617.15,82579.99,82617.15,5.51612
2025-04-01 00:05:00,82617.15,82645.42,82612.0,82612.01,8.63378
2025-04-01 00:06:00,82612.01,82662.18,82612.0,82654.58,5.64907
2025-04-01 00:07:00,82654.59,82673.87,82613.48,82673.87,7.70505
2025-04-01 00:08:00,82673.87,82712.54,82659.14,82676.76,9.46814
2025-04-01 00:09:00,82676.76,82680.72,82660.0,82660.01,5.4848
2025-04-01 00:10:00,82660.01,82660.01,82604.68,82614.34,4.49222
2025-04-01 00:11:00,82614.35,82628.88,82614.34,82620.61,6.78811
2025-04-01 00:12:00,82620.62,82620.62,82484.78,82484.79,5.78028
2025-04-01 00:13:00,82484.78,82532.96,82484.78,82530.37,8.6845
2025-04-01 00:14:00,82530.37,82530.38,82483.49,82483.49,2.43838
2025-04-01 00:15:00,82483.5,82495.3,82432.74,82432.75,6.61985
2025-04-01 00:16:00,82432.74,82479.17,82432.74,82474.54,4.7706
2025-04-01 00:17:00,82474.54,82474.54,82435.98,82462.69,4.66495
2025-04-01 00:18:00,82462.7,82490.0,82448.95,82489.99,3.31027
2025-04-01 00:19:00,82490.0,82599.62,82489.99,82596.36,29.41417
2025-04-01 00:20:00,82596.35,82628.13,82596.35,82628.12,4.7887
2025-04-01 00:21:00,82628.13,82646.97,82611.96,82646.97,2.7402
2025-04-01 00:22:00,82646.97,82695.8,82638.69,82688.88,9.19401
2025-04-01 00:23:00,82688.89,82697.14,82656.58,82663.81,10.26559
2025-04-01 00:24:00,82663.8,82665.22,82643.75,82643.76,2.78596
2025-04-01 00:25:00,82643.76,82651.41,82629.29,82643.33,6.44019
2025-04-01 00:26:00,82643.32,82675.54,82643.32,82675.53,3.17507
2025-04-01 00:27:00,82675.54,82750.02,82675.54,82750.01,4.49362
2025-04-01 00:28:00,82750.02,82750.02,82687.69,82687.7,4.36218
2025-04-01 00:29:00,82687.7,82687.7,82640.0,82640.0,2.38571
2025-04-01 00:30:00,82640.0,82651.19,82618.74,82619.81,4.76596
2025-04-01 00:31:00,82619.81,82705.94,82619.81,82679.11,7.92177
2025-04-01 00:32:00,82679.11,82679.12,82578.26,82578.27,15.5401
2025-04-01 00:33:00,82578.26,82629.57,82552.91,82629.57,30.32948
2025-04-01 00:34:00,82629.57,82630.44,82594.11,82597.65,4.24065
2025-04-01 00:35:00,82597.65,82597.65,82543.27,82591.81,28.0194
2025-04-01 00:36:00,82591.8,82671.43,82591.8,82671.43,3.88092
2025-04-01 00:37:00,82671.43,82711.99,82671.42,82711.99,5.45406
2025-04-01 00:38:00,82711.98,82717.21,82698.12,82717.21,3.58106
2025-04-01 00:39:00,82717.21,82725.58,82685.9,82725.57,3.40677
2025-04-01 00:40:00,82725.58,82731.23,82686.49,82721.52,3.46456
2025-04-01 00:41:00,82721.52,82735.09,82639.32,82651.04,6.74389
2025-04-01 00:42:00,82651.04,82691.94,82631.54,82687.4,9.19414
2025-04-01 00:43:00,82687.4,82698.12,82668.96,82684.14,2.96613
2025-04-01 00:44:00,82684.14,82727.19,82684.13,82727.18,8.31053
2025-04-01 00:45:00,82727.18,82766.07,82708.77,82766.07,6.94615
2025-04-01 00:46:00,82766.06,82777.97,82719.16,82719.16,7.49388
2025-04-01 00:47:00,82719.15,82730.22,82688.0,82730.21,14.37557
2025-04-01 00:48:00,82730.21,82730.21,82680.2,82708.7,3.38238
2025-04-01 00:49:00,82708.69,82724.46,82669.33,82708.7,4.75456
2025-04-01 00:50:00,82708.69,82708.7,82660.78,82680.0,4.187
2025-04-01 00:51:00,82680.0,82707.43,82566.94,82657.84,16.97104
2025-04-01 00:52:00,82657.84,82837.38,82642.07,82692.01,55.58271
2025-04-01 00:53:00,82692.01,82734.0,82668.7,82702.04,12.22956
2025-04-01 00:54:00,82702.04,82717.99,82608.0,82618.08,11.04966
2025-04-01 00:55:00,82618.08,82636.63,82581.25,82581.26,7.19763
2025-04-01 00:56:00,82581.25,82621.74,82581.25,82600.0,6.61232
2025-04-01 00:57:00,82600.01,82665.99,82600.0,82652.01,5.58342
2025-04-01 00:58:00,82652.01,82679.57,82642.52,82643.37,3.69335
2025-04-01 00:59:00,82643.38,82665.22,82643.38,82651.1,15.85085
2025-04-01 01:00:00,82651.09,82676.88,82605.34,82617.99,17.99559
2025-04-01 01:01:00,82617.99,82644.97,82609.16,82628.01,9.99823
2025-04-01 01:02:00,82628.01,82629.31,82556.81,82618.0,17.10061
2025-04-01 01:03:00,82617.99,82665.22,82591.29,82654.05,7.10753
2025-04-01 01:04:00,82654.04,82665.22,82595.09,82644.49,6.47884
2025-04-01 01:05:00,82644.5,82658.0,82579.23,82603.78,11.44319
2025-04-01 01:06:00,82603.77,82603.78,82566.66,82575.08,3.4727
2025-04-01 01:07:00,82575.09,82596.0,82553.99,82555.6,7.27026
2025-04-01 01:08:00,82556.0,82569.99,82477.91,82482.92,16.26359
2025-04-01 01:09:00,82484.0,82506.0,82469.26,82470.01,9.27864
2025-04-01 01:10:00,82470.01,82496.0,82460.0,82494.92,14.93469
2025-04-01 01:11:00,82494.92,82534.79,82473.84,82473.85,7.53701
2025-04-01 01:12:00,82473.85,82530.84,82473.84,82501.18,10.41345
2025-04-01 01:13:00,82501.18,82539.99,82501.17,82539.99,5.25473
2025-04-01 01:14:00,82540.0,82575.8,82540.0,82568.14,4.01718
2025-04-01 01:15:00,82568.13,82645.36,82568.13,82644.99,7.88074
2025-04-01 01:16:00,82644.99,82690.23,82611.76,82688.72,18.34765
2025-04-01 01:17:00,82688.72,82688.72,82632.0,82642.7,6.76821
2025-04-01 01:18:00,82642.69,82684.93,82642.69,82646.01,3.10058
2025-04-01 01:19:00,82646.01,82651.98,82565.96,82565.97,6.06145
2025-04-01 01:20:00,82565.97,82565.97,82509.13,82565.96,11.21089
2025-04-01 01:21:00,82565.97,82565.97,82529.07,82562.94,7.33704
2025-04-01 01:22:00,82562.93,82593.79,82560.07,82593.79,2.50279
2025-04-01 01:23:00,82593.8,82601.53,82578.55,82579.99,3.69912
2025-04-01 01:24:00,82579.99,82606.72,82579.99,82606.72,11.70746
2025-04-01 01:25:00,82606.73,82692.85,82606.73,82692.84,21.7143
2025-04-01 01:26:00,82692.84,82708.7,82658.0,82684.0,11.94949
2025-04-01 01:27:00,82684.0,82708.7,82670.0,82705.19,11.40282
2025-04-01 01:28:00,82705.18,82724.0,82700.0,82723.6,4.58732
2025-04-01 01:29:00,82723.6,82723.6,82698.11,82704.78,3.4006
2025-04-01 01:30:00,82704.78,82741.8,82632.01,82678.15,10.33605
2025-04-01 01:31:00,82678.16,82730.0,82665.79,82729.99,6.36422
2025-04-01 01:32:00,82729.99,82729.99,82644.01,82690.45,6.72913
2025-04-01 01:33:00,82690.45,82690.45,82632.02,82632.02,2.46055
2025-04-01 01:34:00,82632.03,82632.03,82603.77,82613.44,5.75335
2025-04-01 01:35:00,82613.45,82650.13,82608.4,82623.76,4.34785
2025-04-01 01:36:00,82623.76,82645.11,82562.0,82562.01,5.00616
2025-04-01 01:37:00,82562.0,82580.23,82548.83,82573.88,9.97429
2025-04-01 01:38:00,82573.89,82633.63,82573.89,82609.18,5.22675
2025-04-01 01:39:00,82609.18,82609.18,82588.06,82588.06,3.53972
2025-04-01 01:40:00,82588.07,82594.0,82554.0,82564.2,2.83921
2025-04-01 01:41:00,82564.21,82587.93,82558.0,82571.92,3.2487
2025-04-01 01:42:00,82571.92,82596.7,82568.0,82587.52,6.78723
2025-04-01 01:43:00,82587.51,82599.99,82580.0,82592.0,3.566
2025-04-01 01:44:00,82591.99,82598.0,82556.61,82578.27,7.12749
2025-04-01 01:45:00,82578.27,82667.99,82578.27,82667.99,6.59053
2025-04-01 01:46:00,82668.0,82708.7,82660.2,82708.69,9.09338
2025-04-01 01:47:00,82708.69,82740.68,82708.69,82730.0,4.47162
2025-04-01 01:48:00,82729.99,82739.34,82715.5,82715.5,3.08462
2025-04-01 01:49:00,82715.51,82728.42,82689.36,82689.36,4.05919
2025-04-01 01:50:00,82689.36,82695.88,82659.08,82695.03,6.56393
2025-04-01 01:51:00,82695.03,82702.0,82663.66,82696.18,16.00384
2025-04-01 01:52:00,82696.19,82710.56,82668.07,82710.56,8.49057
2025-04-01 01:53:00,82710.57,82710.57,82674.0,82674.01,2.45793
2025-04-01 01:54:00,82674.01,82674.01,82642.0,82663.19,3.52759
2025-04-01 01:55:00,82663.19,82698.12,82663.19,82698.11,4.03648
2025-04-01 01:56:00,82698.12,82708.7,82698.11,82708.7,1.27109
2025-04-01 01:57:00,82708.69,82710.64,82708.69,82710.64,0.48273
2025-04-01 01:58:00,82710.64,82732.0,82710.63,82732.0,3.02582
2025-04-01 01:59:00,82731.99,82732.0,82702.0,82704.2,3.38821
2025-04-01 02:00:00,82704.2,82722.86,82685.24,82685.24,5.39236
2025-04-01 02:01:00,82685.24,82685.25,82649.34,82649.35,4.50101
2025-04-01 02:02:00,82649.34,82696.0,82649.34,82695.99,2.89323
2025-04-01 02:03:00,82696.0,82730.32,82676.0,82676.01,4.53213
2025-04-01 02:04:00,82676.01,82699.3,82676.0,82699.3,2.32195
2025-04-01 02:05:00,82699.3,82702.02,82656.85,82656.86,4.59912
2025-04-01 02:06:00,82656.85,82727.8,82656.85,82727.8,4.63543
2025-04-01 02:07:00,82727.8,82767.61,82727.8,82757.51,7.19588
2025-04-01 02:08:00,82757.5,82757.5,82746.0,82752.17,3.14372
2025-04-01 02:09:00,82752.17,82770.05,82752.17,82770.04,10.97043
2025-04-01 02:10:00,82770.05,82781.88,82770.04,82781.88,4.54345
2025-04-01 02:11:00,82781.87,82791.01,82778.0,82790.0,5.98555
2025-04-01 02:12:00,82790.0,82790.0,82772.1,82777.99,5.47534
2025-04-01 02:13:00,82778.0,82802.91,82777.99,82788.52,6.36404
2025-04-01 02:14:00,82788.52,82845.11,82788.51,82845.09,11.40318
2025-04-01 02:15:00,82845.1,82879.03,82845.1,82879.02,10.0867
2025-04-01 02:16:00,82879.02,83005.93,82879.02,82979.2,33.47406
2025-04-01 02:17:00,82979.19,83020.13,82927.72,82940.0,17.18045
2025-04-01 02:18:00,82939.99,82991.28,82939.99,82991.27,9.26037
2025-04-01 02:19:00,82991.27,83013.08,82970.0,83013.07,10.48711
2025-04-01 02:20:00,83013.07,83013.08,82962.0,82962.0,18.92314
2025-04-01 02:21:00,82962.0,82979.65,82943.64,82968.04,7.40223
2025-04-01 02:22:00,82968.04,82986.71,82948.01,82960.92,9.82954
2025-04-01 02:23:00,82960.92,82966.3,82922.0,82966.29,17.00701
2025-04-01 02:24:00,82966.3,82981.79,82966.29,82966.36,10.37652
2025-04-01 02:25:00,82966.37,82966.37,82897.15,82897.16,7.37011
2025-04-01 02:26:00,82897.15,82939.98,82897.15,82932.92,7.64519
2025-04-01 02:27:00,82932.92,82965.05,82932.92,82965.05,4.30631
2025-04-01 02:28:00,82965.05,82975.88,82879.0,82882.59,6.60963
2025-04-01 02:29:00,82882.59,82895.86,82882.59,82893.78,5.59962
2025-04-01 02:30:00,82893.77,82910.01,82814.01,82821.53,27.4666
2025-04-01 02:31:00,82821.53,82826.6,82813.06,82824.22,5.44801
2025-04-01 02:32:00,82824.22,82830.36,82807.21,82830.36,2.65685
2025-04-01 02:33:00,82830.35,82868.0,82829.0,82867.99,2.42776
2025-04-01 02:34:00,82867.99,82868.0,82842.0,82863.41,3.31194
2025-04-01 02:35:00,82863.41,82863.41,82812.02,82824.35,6.04899
2025-04-01 02:36:00,82824.36,82839.14,82824.35,82839.13,2.83246
2025-04-01 02:37:00,82839.13,82839.13,82800.0,82800.01,3.06831
2025-04-01 02:38:00,82800.01,82816.14,82795.65,82805.03,6.1873
2025-04-01 02:39:00,82805.97,82820.18,82800.83,82820.18,5.45186
2025-04-01 02:40:00,82820.19,82889.86,82820.18,82889.86,14.71237
2025-04-01 02:41:00,82889.86,82951.99,82889.86,82950.97,9.50062
2025-04-01 02:42:00,82950.96,82951.45,82928.1,82936.0,7.80627
2025-04-01 02:43:00,82935.99,82936.4,82918.17,82918.18,7.35885
2025-04-01 02:44:00,82918.18,82956.85,82918.17,82950.01,8.45274
2025-04-01 02:45:00,82950.0,83000.0,82950.0,82999.99,7.02828
2025-04-01 02:46:00,82999.99,83008.3,82975.01,82975.01,9.64988
2025-04-01 02:47:00,82975.0,82991.82,82926.31,82926.31,7.54145
2025-04-01 02:48:00,82926.31,82937.12,82882.6,82895.42,11.1014
2025-04-01 02:49:00,82895.43,83014.53,82895.42,83014.53,5.43662
2025-04-01 02:50:00,83014.53,83120.0,83014.53,83075.28,28.54094
2025-04-01 02:51:00,83075.28,83091.7,83048.71,83065.85,18.1539
2025-04-01 02:52:00,83065.86,83085.3,83045.45,83085.29,11.82814
2025-04-01 02:53:00,83085.29,83085.3,83064.18,83073.04,5.07878
2025-04-01 02:54:00,83073.03,83073.04,83003.97,83003.98,10.30341
2025-04-01 02:55:00,83003.97,83023.56,82999.33,83005.63,8.48793
2025-04-01 02:56:00,83005.63,83051.94,83005.63,83034.47,9.80172
2025-04-01 02:57:00,83034.47,83035.46,83020.01,83033.3,4.16889
2025-04-01 02:58:00,83033.29,83083.49,83033.29,83065.76,6.60994
2025-04-01 02:59:00,83065.76,83100.0,83065.76,83100.0,6.80544
2025-04-01 03:00:00,83100.0,83122.65,83065.23,83065.23,19.26208
2025-04-01 03:01:00,83065.23,83088.75,83037.28,83037.29,12.17673
2025-04-01 03:02:00,83037.28,83169.9,83031.72,83168.06,14.55249
2025-04-01 03:03:00,83168.06,83168.06,83121.2,83121.2,8.28796
2025-04-01 03:04:00,83121.2,83164.0,83121.2,83153.23,11.72595
2025-04-01 03:05:00,83153.24,83162.0,83138.71,83162.0,10.62396
2025-04-01 03:06:00,83161.99,83164.0,83128.83,83128.84,7.25786
2025-04-01 03:07:00,83128.83,83140.01,83110.37,83114.65,6.20189
2025-04-01 03:08:00,83114.64,83130.0,83095.13,83095.13,5.91584
2025-04-01 03:09:00,83095.12,83111.25,83092.8,83111.24,17.66208
2025-04-01 03:10:00,83111.24,83135.19,83111.24,83135.19,5.41145
2025-04-01 03:11:00,83135.18,83169.82,83130.0,83164.67,4.04142
2025-04-01 03:12:00,83164.67,83199.99,83164.66,83180.51,33.10288
2025-04-01 03:13:00,83180.51,83200.0,83180.51,83199.99,10.83517
2025-04-01 03:14:00,83199.99,83199.99,83180.79,83180.8,4.75766
2025-04-01 03:15:00,83180.8,83202.4,83180.54,83199.99,10.88844
2025-04-01 03:16:00,83200.0,83244.95,83178.37,83238.24,14.98713
2025-04-01 03:17:00,83238.23,83244.95,83214.91,83226.21,25.35568
2025-04-01 03:18:00,83226.21,83228.77,83196.8,83228.76,25.97633
2025-04-01 03:19:00,83228.76,83252.7,83214.43,83218.0,10.09793
2025-04-01 03:20:00,83218.0,83256.8,83216.01,83219.24,8.64749
2025-04-01 03:21:00,83219.23,83219.24,83192.22,83200.55,7.27047
2025-04-01 03:22:00,83200.54,83213.34,83195.86,83195.87,4.08281
2025-04-01 03:23:00,83195.87,83195.87,83141.97,83145.7,10.9525
2025-04-01 03:24:00,83145.69,83187.72,83145.69,83187.71,5.30041
2025-04-01 03:25:00,83187.71,83188.0,83180.0,83181.26,4.08475
2025-04-01 03:26:00,83181.25,83181.26,83132.0,83132.0,4.25898
2025-04-01 03:27:00,83132.0,83160.88,83131.69,83156.02,3.70556
